ID	Adjudication	Classification	Text
275	Adjudicated	Optimistic	And together, we will shape a future with a boundless belief and historic investment, with the children at the core of every decision we make. That means affordable child care for families and real pathways of opportunity from cradle to career. Because when all of Georgia’s children have a chance to reach their potential, regardless of their Zip code or their family’s salaries, we can reach our potential as a state — and we will unleash the full power of our people. That is why public education and public schools must remain the beating heart of Georgia. We have to propel our young people towards lives of security and happiness and achievement. But even as I speak here tonight, public education is under assault in our state, with our kids and our educators being told to do more and more with less and less.
466	Adjudicated	Optimistic	I think this is a very hard time to be in the American political arena. I think the country is very factionalized. They call it tribes, I grew up in political life and never heard of tribes I heard of parties, I heard of parties working together, I heard a passing good legislation to integrate this nation, to make people more efficient and productive in their lives, and that was always the politics and the legislation that I understood and participated in. Now, I go to the Senate with 25 years under my belt. When Joe Biden, some 20-plus years ago, asked me if I would be willing to be the first woman on the Senate Judiciary Committee, I said to him Joe I'm not a lawyer and he said that doesn't matter but things here have to change and that was following directly the Anita Hill hearings. Now maybe some of you are too young to remember this, but I happen to have been in an airport and I saw a big group of people around a television set, so I went over to take a look and what did I see, but an all-male Senate Judiciary Committee grilling Anita Hill and it was not nice and it was not what one would like to see. And that was my incentive to run in 1992. It became the year of the woman because both Barbara Boxer and I were elected from California, two women from Washington, and two women from Maine, and we broke the lock on power for women in the Senate of the United States.
74	Adjudicated	Neutral	"First principle is accountability.  Every school has a job to do.  And that's to teach the basics and teach them well.  If we want to make sure no child is left behind, every child must learn to read.  And every child must learn to add and subtract. So in return for federal dollars, we are asking states to design accountability systems to show parents and teachers whether or not children can read and write and add and subtract in grades three through eight. The fundamental principle of this bill is that every child can learn, we expect every child to learn, and you must show us whether or not every child is learning. I read a quote one time from a young lady in New York.  She said, ""I don't ever remember taking an exam.  They just kept passing me along.  I ended up dropping out in the 7th grade.  I basically felt nobody cared."" The story of children being just shuffled through the system is one of the saddest stories of America.  Let's just move them through.  It's so much easier to move a child through than trying to figure out how to solve a child's problems.  The first step to making sure that a child is not shuffled through is to test that child as to whether or not he or she can read and write, or add and subtract."
282	Adjudicated	Pessimistic	But in 2006, the opposite happened. The violence in Iraq -- particularly in Baghdad -- overwhelmed the political gains the Iraqis had made. Al Qaeda terrorists and Sunni insurgents recognized the mortal danger that Iraq's elections posed for their cause, and they responded with outrageous acts of murder aimed at innocent Iraqis. They blew up one of the holiest shrines in Shia Islam -- the Golden Mosque of Samarra -- in a calculated effort to provoke Iraq's Shia population to retaliate. Their strategy worked. Radical Shia elements, some supported by Iran, formed death squads. And the result was a vicious cycle of sectarian violence that continues today. The situation in Iraq is unacceptable to the American people -- and it is unacceptable to me. Our troops in Iraq have fought bravely. They have done everything we have asked them to do. Where mistakes have been made, the responsibility rests with me.
430	Adjudicated	Pessimistic	So, while some progress has been made, we can all agree that we are still so far from achieving that objective of justice for all. Why is that? It’s because too often we have people in positions of power who don’t care about serving the people. They don’t care about actually serving justice. Instead, they are abusing their positions of power and privilege for their own selfish interests. It’s unfortunately become so much a part of the fabric of our society that we barely bat an eye when Wall Street bankers who have cheated, gambled, and lost billions of dollars of OUR money have not served a day in prison, and are actually rewarded with million dollar bonuses. We have big pharmaceutical companies, like Purdue Pharma who cheated and lied to the American people just so they can proliferate their highly addictive opioid drugs on our streets, ruining people’s lives and causing the deaths of tens of thousands of people, yet what happens to them? They walk away, they get a slap on the wrist. Meanwhile, on the other hand, we have nonviolent drug offenders arrested, thrown in prison, shackled with a criminal record that will follow them wherever they go forever. These are just two examples of this fundamentally unjust system that we have. We have mass incarceration that has predominantly impacted poor people and communities of color. People’s lives ruined because of one mistake … while others whose entire careers are built on predatory behavior and the exploitation of the innocent ... are routinely excused. This is not justice. Justice must be blind - true justice does not care how much money you make, or what car you drive, or the color of your skin or what your job is. If it’s not ok to steal, it’s not ok for anyone to steal. It doesn’t suddenly become ok to steal because you stole billions of dollars instead of $100 dollars.
6	Adjudicated	Optimistic	Good evening, I'm Kellyanne Conway. 100 years ago, courageous warriors helped women secure the right to vote. This has been a century worth celebrating but also a reminder that our democracy is young and fragile. For many of us women's empowerment is not a slogan. It comes not from strangers on social media or sanitized language in a corporate handbook; it comes from the everyday heroes who nurture us, who shape us and who believe in us. The promise of America belongs to us all. This is a land of inventors and innovators, of entrepreneurs and educators, of pioneers and parents, each contributing to the success and the future of a great nation and her people.
178	Adjudicated	Optimistic	So, Joe, Dr. Biden, thank you for the trust you've placed in me. Jill, I know you will be an incredible First Lady. And my husband, Doug, and I are so grateful - grateful to become a part of your extended family. And ever since I received Joe's call, I've been thinking — yes, about the first Biden that I really came to know, and that of course is Joe's beloved son, one of his beloved son, Beau. In the midst of the great recession, Beau and I spoke on the phone practically every day — sometimes multiple times a day — working together to win back billions of dollars for homeowners from the big banks of the nation that were foreclosing on people's homes. And let me just tell you about Beau Biden: I learned quickly that Beau was the kind of guy who inspired people to be a better version of themselves. He really was the best of us. And when I would ask him, “Where did you get that? Where did this come from?” he'd always talk about his dad. And I will tell you, the love that they shared was incredible to watch – it was the most beautiful display of the love between a father and a son. And beau talked about how Joe would spend four hours every day riding the rails back and forth from Wilmington to Washington, so he could make breakfast for his kids in the morning and make it home in time to tuck them in bed each night. All of this, so two little boys, who had just lost their mom and their sister in a tragic accident, would know that the world was still turning. And that's how I came to know Joe.
129	Adjudicated	Optimistic	When I sign this bill into law, America will have the lowest marginal tax rates and the most modern tax code among major industrialized nations, one that encourages risk-taking, innovation, and that old American spirit of enterprise. We'll be refueling the American growth economy with the kind of incentives that helped create record new businesses and nearly 11.7 million jobs in just 46 months. Fair and simpler for most Americans, this is a tax code designed to take us into a future of technological invention and economic achievement, one that will keep America competitive and growing into the 21st century. But for all tax reform's economic benefits, I believe that history will record this moment as something more: as the return to the first principles. This country was founded on faith in the individual, not groups or classes, but faith in the resources and bounty of each and every separate human soul. Our Founding Fathers designed a democratic form of government to enlist the individual's energies and fashioned a Bill of Rights to protect its freedoms. And in so doing, they tapped a wellspring of hope and creativity that was to completely transform history.
379	Adjudicated	Optimistic	We entered this war because violations of right had occurred which touched us to the quick and made the life of our own people impossible unless they were corrected and the world secure once for all against their recurrence. What we demand in this war, therefore, is nothing peculiar to ourselves. It is that the world be made fit and safe to live in; and particularly that it be made safe for every peace-loving nation which, like our own, wishes to live its own life, determine its own institutions, be assured of justice and fair dealing by the other peoples of the world as against force and selfish aggression. All the peoples of the world are in effect partners in this interest, and for our own part we see very clearly that unless justice be done to others it will not be done to us. The program of the world's peace, therefore, is our program; and that program, the only possible program, as we see it, is this:
253	Adjudicated	Pessimistic	Recently, there has been another very serious development which threatens the maintenance of the peace in Southwest Asia. Massive Soviet military forces have invaded the small, nonaligned, sovereign nation of Afghanistan., which had hitherto not been an occupied satellite of the Soviet Union. Fifty thousand heavily armed Soviet troops have crossed the border and are now dispersed throughout Afghanistan, attempting to conquer the fiercely independent Muslim people of that country.
313	Adjudicated	Pessimistic	I am one of a handful of people living today who have seen firsthand the immense weight and awesome power of the presidency. And let me once again tell you this: The job is hard. It requires clearheaded judgment, a mastery of complex and competing issues, a devotion to facts and history, a moral compass, and an ability to listen — and an abiding belief that each of the 330,000,000 lives in this country has meaning and worth. A president’s words have the power to move markets. They can start wars or broker peace. They can summon our better angels or awaken our worst instincts. You simply cannot fake your way through this job.
471	Adjudicated	Pessimistic	Along with Secretary of the Interior Ryan Zinke and EPA Administrator Scott Pruitt. And we’ve been through our battles, Scott. Not with each other, with the world. And now the world is starting to say I think they’re right. (Laughter.) They’ll find out. We have no doubt. But all three of them strongly believe in putting America first, which is what I believe in, which is why I got elected. It’s called Make America Great Again—that’s what we’re doing—Make America Great Again. We’re here today to usher in a new American energy policy—one that unlocks million and millions of jobs and trillions of dollars in wealth. For over 40 years, America was vulnerable to foreign regimes that used energy as an economic weapon. Americans’ quality of life was diminished by the idea that energy resources were too scarce to support our people. We always thought that, and actually at the time it was right to think. We didn’t think we had this tremendous wealth under our feet. Many of us remember the long gas lines and the constant claims that the world was running out of oil and natural gas.
141	Adjudicated	Optimistic	In fidelity and gratitude to a mass people's movement working to establish 21st century social, economic, and human rights, including guaranteed health care, higher education, living wages, and labor rights for all people in the United States. A movement striving to recognize and repair the wounds of racial injustice, colonization, misogyny, and homophobia, and to propose and build reimagined systems of immigration and foreign policy that turn away from the violence and xenophobia of our past. A movement that realizes the unsustainable brutality of an economy that rewards explosive inequalities of wealth for the few at the expense of long-term stability for the many, and who organized an historic, grassroots campaign to reclaim our democracy. In a time when millions of people in the United States are looking for deep systemic solutions to our crises of mass evictions, unemployment, and lack of health care, and espíritu del pueblo and out of a love for all people, I hereby second the nomination of Senator Bernard Sanders of Vermont for president of the United States of America.
484	Adjudicated	Pessimistic	So is immigration. Do we want to round up millions of people who are here working, raising their families, as he has suggested he will do? I don't think so. I think what we want is to bring them out of the shadows so that they can't be exploited by employers like Donald Trump, who refused to hire Americans and hired undocumented workers so he could pay them less. I don't think that's right. Now maybe for some of you, what Donald Trump said about prisoners of war will be enough reason to vote against him, somebody who questioned the patriotism and the service of John McCain because he was a prison of war. We need a Commander in Chief who respects the service and sacrifice of the men and women who wear our uniform.
289	Adjudicated	Optimistic	Good morning, good morning, it's great to be with you. So-so let's just get started, I've only got 20 minutes, I could go on for hours but I've got 20 minutes so here it is; I think we all know this is an inflection moment in the history of our country. This is a moment in time that is requiring us each as individuals and collectively to look in a mirror and ask a question. That question being: who are we? And I think we all know part of the answer to that question is; we are better than this. So this is a moment in time that is requiring us to fight for the best of who we are and fight we will and this is not a new fight for us. We as Americans have always been in the business of fighting for the best of who we are and fighting for our ideals. And I'll tell you I'm a daughter of fighters. My parents met when they were active in the Civil Rights movement in the 1960s. My sister and I, Maya, we’d joke we grew up surrounded by a bunch of adults who spent full time marching and shouting about this thing called justice.
447	Adjudicated	Neutral	Until a decision is announced, you should know this: I regard voting as the most sacred right of free men and women. We have not sacrificed and fought and toiled to protect that right so that now we can sit back and permit a barrier to come between a secret ballot and any citizen who makes a choice to cast it. Nothing—nothing will change that as long as I am in a position to uphold the Constitution of the United States. In the months ahead, our dialog also will include tough and realistic questions about the role of the Federal Government in the black community. I'm not satisfied with its results, and I don't think you are either. And the failures of the past have been particularly hard on the minority poor, because their hopes have failed as surely as the Federal programs that built those hopes. But I must not be the only one who questions about government policies.
335	Adjudicated	Neutral	Now, this was important because I have firmly believed since Desert Shield that it is necessary for the strength of our democracy that the Military and the Press Corps maintain a strong, mutually respectful and enabling relationship. This continues to be problematic for our country, especially during times of war. Now one of the greatest military correspondents of our time -- the award that was just presented is named after him -- Joe Galloway, made me an absolute believer when he joined the 24th infantry division during Desert Storm. That was the first time I met Joe, and he and I have a friendship that dates back to winter in -- of 1990. Now today -- today I will attempt to do two things. First I will give you my assessment of the Military and Press relationship as I see it -- and I hope that you take it for what it is; it is the observation of a military commander that has had extensive Press engagements, both good and bad -- and then I will provide you some of my thoughts on the current state of the war effort.
57	Adjudicated	Pessimistic	Our cause is just, and it continues. Our discoveries in Afghanistan confirmed our worst fears, and showed us the true scope of the task ahead. We have seen the depth of our enemies' hatred in videos, where they laugh about the loss of innocent life. And the depth of their hatred is equaled by the madness of the destruction they design. We have found diagrams of American nuclear power plants and public water facilities, detailed instructions for making chemical weapons, surveillance maps of American cities, and thorough descriptions of landmarks in America and throughout the world. What we have found in Afghanistan confirms that, far from ending there, our war against terror is only beginning. Most of the 19 men who hijacked planes on September the 11th were trained in Afghanistan's camps, and so were tens of thousands of others. Thousands of dangerous killers, schooled in the methods of murder, often supported by outlaw regimes, are now spread throughout the world like ticking time bombs, set to go off without warning.
126	Adjudicated	Optimistic	She is amazing let me tell you a little bit about her. Melania is first and foremost a dedicated wife and mother. The first time I met Melania was when she and Donald were deciding who to choose for the vice president, and we joined them for a weekend at their resort in Bedminster. We were having dinner, and Melania looked at me and asked about our three children. Well, I told her with a wink that we have raised three independent thinking children who don't always agree with their father on every issue. I told her we have a lot of great discussions around our dinner table believe me. But you know what? She looked at me with her warm smile and she said I like that you're teaching them to think for themselves, I like that. And I knew right then that I was really going to like Melania. I have so enjoyed getting to know Melania during these last several months. You know, as the spouse of the candidate, it isn't always easy to have your husband out on the campaign trail with a very grueling schedule or to face the barrage of attacks, but I can tell you one thing about Melania Trump: she is strong. she also, she is so strong, she also is very accomplished, working her way up through the fashion and modeling industry and immigrating to America from her native Slovenia. Her love for America is boundless, just like her husband's. She is going to be America's next great First Lady, and I know that America will fall in love with her just as much as she loves the American people. Ladies and gentlemen, it is my great privilege to introduce to you the next First Lady of the United States of America, Melania Trump.
183	Adjudicated	Optimistic	And Iowans did what you expect Iowans to do. They helped each other. They took care of each other. And they still are. But someone else also had our back: Our president. When the winds had finished raging and the cleanup had only begun, he showed up. Now, you might not know that because the national media didn’t report it. But the Trump Administration was here in full force. The day after the storm, the President called to assure me that we had the full backing of the federal government. And later that week, Vice President Pence came to Iowa to again, assure us that the President and his administration were behind us. With the help of the Trump Administration, we quickly received a major disaster declaration that will help Iowans get back on their feet. The President, he cut through the bureaucracy to do what needed to be done, and to do it quickly.
449	Adjudicated	Optimistic	Well, you're not alone in feeling his presence. Presidents know about this, too. You've heard many times that during the first year of his Presidency, John F. Kennedy said to a group of Nobel laureates in the State Dining Room of the White House that there had not been such a collection of talent in that place since Jefferson dined there alone. [Laughter] And directly down the lawn and across the Ellipse from the White House are those ordered, classic lines of the Jefferson Memorial and the eyes of the 19-foot statue that gaze directly into the White House, a reminder to any of us who might occupy that mansion of the quality of mind and generosity of heart that once abided there and has been so rarely seen there again. But it's not just students and Presidents, it is every American -- indeed, every human life ever touched by the daring idea of self-government -- that Mr. Jefferson has influenced. Yes, Mr. Jefferson was obliged to admit all previous attempts at popular government had proven themselves failures. But he believed that here on this continent, as one of his commentators put it, ``here was virgin soil, an abundance of land, no degrading poverty, a brave and intelligent people which had just vindicated its title to independence after a long struggle with the mightiest of European powers.''
53	Adjudicated	Optimistic	I want to express my appreciation to the President and to the Fellows of this University for the honor that they have bestowed upon me. My wife beat me to this honor by about 8 or 9 years. It took her 2 years to get this degree and it took me 2 minutes, but in any case we are both grateful. I am also glad to be here because this University bears the distinguished name of the father of our country, George Washington. It is a matter of great interest that there has been an intimate relationship between the great political leaders of our country and our colleges and universities.
230	Adjudicated	Pessimistic	But you all know I did not run to be a first. I ran because I came to this country. I heard of its promises. And when I looked around this district to see many who have never known the bounty of the American promise, the promise of life liberty and the pursuit of happiness. This country is supposed to be the land where people have the tools necessary to lead a life that is prosperous. Yet indigenous people, promised homes, are living in tents like refugees in their own land. Millennials, promised the American Dream if they study hard, enough only to find that dream deferred by the harsh realities of our economy. Immigrants, promised the land of opportunity, are too often met with bigotry and hate.
452	Adjudicated	Optimistic	"Foreign policy is ultimately about security -- about defending our people, our society, and our values, such as freedom, tolerance, openness, and diversity. No place evokes these values better than American's cities. Here in New York, about a third of the population was born abroad. Across the street from here is St. Bartholomew's Protestant church. Go three blocks to the east from here and there is the Sutton Place Synagogue. Go a couple of blocks to the west, and you'll come to St. Patrick's Cathedral. Over the bridge in Queens, you'll find a Hindu temple. Go uptown a few blocks from where we are and you will come to the Manhattan Won Buddhist Temple on East 57th. And if you keep going north you will run into the Islamic Cultural Center on East 96th. If you go further up and into the Bronx you will come to a neighborhood that used to be called ""Banana Kelly"" because it was a mix of immigrants from the Caribbean and from Ireland. And there, a Jamaican-American family raised the boy who grew up to become Secretary of State."
248	Adjudicated	Pessimistic	"The same Republicans who are talking about the crisis of unemployment have nominated a man who once said, and I quote, ""Unemployment insurance is a prepaid vacation plan for freeloaders."" And that nominee is no friend of labor. The same Republicans who are talking about the problems of the inner cities have nominated a man who said, and I quote, ""I have included in my morning and evening prayers every day the prayer that the Federal Government not bail out New York."" And that nominee is no friend of this city and our great urban centers across this nation."
116	Adjudicated	Pessimistic	All Americans were rightly sickened and revolted by the brutal death of George Floyd. My administration is fully committed that, for George and his family, justice will be served.  He will not have died in vain. But we cannot allow the righteous cries and peaceful protesters to be drowned out by an angry mob. The biggest victims of the rioting are peace-loving citizens in our poorest communities, and as their President, I will fight to keep them safe. I will fight to protect you.  I am your President of law and order, and an ally of all peaceful protesters. But in recent days, our nation has been gripped by professional anarchists, violent mobs, arsonists, looters, criminals, rioters, Antifa, and others. A number of state and local governments have failed to take necessary action to safeguard their residence. Innocent people have been savagely beaten, like the young man in Dallas, Texas, who was left dying on the street, or the woman in Upstate New York viciously attacked by dangerous thugs. Small-business owners have seen their dreams utterly destroyed. New York’s Finest have been hit in the face with bricks. Brave nurses, who have battled the virus, are afraid to leave their homes. A police precinct station has been overrun.  Here in the nation’s capital, the Lincoln Memorial and the World War Two Memorial have been vandalized. One of our most historic churches was set ablaze. A federal officer in California, an African American enforcement hero, was shot and killed.
51	Adjudicated	Optimistic	But tonight, I want to talk to you about another kind of hero, the kind Democrats don't recognize because they don’t fit into their narrative, I'm talking about the heroes of our law enforcement and armed services. Leftists try to turn them into villains, they want to cancel them, but I'm here to tell you these heroes can't be canceled. Tennessee is full of them, after all we're the volunteer state. My dad served in the Army in World War II, when he came home, he put on another uniform and for 30 years volunteered to help our underfunded sheriff's department. I'm reminded of him whenever I see compassion and selflessness in others. When I see law enforcement officers put their lives on the line every single day to keep our communities safe in spite of the hatred thrown at them. When I see the heroes who volunteer to serve our country, putting their lives on the line for our freedom. Many of these heroes call Tennessee home and we could not be more proud of the brave men and women of the 101st Airborne Division at Fort Campbell the common thread between them is a deep-seeded desire to serve a cause larger than themselves. They don't believe their country owes them anything, they believe they owe their country and their fellow man. As hard as Democrats try, they can't cancel our heroes, they can’t contest their bravery and they can't dismiss the powerful sense of service that lives deep in their souls. So, they tried to defund them —our military, our police, even ICE — to take away their tools to keep us safe.
236	Adjudicated	Pessimistic	Baghdadi and the losers who worked with him – in some cases people who had no idea what they were getting into and how dangerous and unglamorous it was – killed many people.  Their murder of innocent Americans Jim Foley, Steven Sotloff, Peter Kassig, and Kayla Mueller were especially heinous.  The shocking publicized murder of a Jordanian pilot who was burned alive in a cage for all to see, and the execution of Christians in Libya and Egypt, as well as the genocidal mass murder of Yazidis, rank ISIS among the most depraved organizations in history. The forced religious conversions, the orange suits prior to many beheadings, all of which were openly displayed for the world – this was all Abu Bakr al-Baghdadi’s work.  He was vicious and violent, and he died in a vicious and violent way, as a coward, running and crying.  This raid was impeccable, and could only have taken place with the acknowledgement and help of certain other nations and people.
488	Adjudicated	Pessimistic	In other words, they consent, no matter what happens, to submit every matter of difference between them to the judgment of mankind, and just so certainly as they do that, my fellow citizens, war will be in the far background, war will be pushed out of that foreground of terror in which it has kept the world for generation after generation, and men will know that there will be a calm time of deliberate counsel. The most dangerous thing for a bad cause is to expose it to the opinion of the world. The most certain way that you can prove that a man is mistaken is by letting all his neighbors know what he thinks, by letting all his neighbors know what he thinks, by letting all his neighbors discuss what he thinks, and if he is in the wrong you will notice that he will stay at home, he will not walk on the street. He will be afraid of the eyes of his neighbors. He will be afraid of their judgment of his character. He will know that his cause is lost unless he can sustain it by the arguments of right and of justice. The same law that applies to individuals applies to nations.
284	Adjudicated	Pessimistic	We read of killing one hundred thousand men in a day. We read about it and we rejoiced in it -- if it was the other fellows who were killed. We were fed on flesh and drank blood. Even down to the prattling babe. I need not tell you how many upright, honorable young boys have come into this court charged with murder, some saved and some sent to their death, boys who fought in this war and learned to place a cheap value on human life. You know it and I know it. These boys were brought up in it. The tales of death were in their homes, their playgrounds, their schools; they were in the newspapers that they read; it was a part of the common frenzy -- what was a life? It was nothing. It was the least sacred thing in existence and these boys were trained to this cruelty.
208	Adjudicated	Optimistic	So, let's stand up for our children, our children's children and for this great democracy that our ancestors work to build and let's vote and let's organize to get others to vote with us. You can help make this happen by texting “vote” to 303-30. We know how important it is that we elect real leaders like Joe Biden and Kamala Harris. People of honor and integrity who hold justice close to their hearts and believe that the lives of my four black children matter. In the words of womanist poet, Audre Lorde, “Your silence will not protect you.” Congressman Lewis would not be silenced and neither can we. We cannot wait for some other time, some other place, some other heroes. We must be the heroes of our generation because we too are America. Our votes can be our voice.
161	Adjudicated	Optimistic	And my friends I want to give a special thanks to my friend and colleague senator Amy Klobuchar. You know, you know in the senate you refer to everyone as a friend, but Amy has been my true friend for over 20 years and a wonderful partner in the Senate these last 10 months. And tonight, we made history. Amy was the first woman to be elected senator from Minnesota, and tonight you have made it two. Minnesota is now one of four states represented by two women senators. Now, Minnesota knows that no senator does a better job than Amy at listening, at working across the aisle and then getting it done for Minnesota and our country. She is strong, compassionate, practical, smart, funny, and that makes her one of the most effective, the most effective senators in this country. I am so grateful for Amy’s service and Amy I cannot wait to get back to work with you in Washington.
258	Adjudicated	Optimistic	It is wonderful to be on this college campus, and to see so many young people here, as Maggie and Elizabeth and I were walking out to his -- the stage, a lot of people were hanging out of the windows. We are glad that you have got the best view of what we're doing here. It is also exciting to be here with two weeks left, because this is the most consequential election of our lifetimes. To see the energy and enthusiasm that this crowd displays, I saw it yesterday in North Carolina and the day before in Ohio. It really does demonstrate that Americans are looking out what is at stake and are coming to the conclusion that we all have to be involved. Involved in the remaining days of the campaign, and then everyone needs to turn out to vote. Here in New Hampshire, you have a lot of reasons to vote. You've got great candidates for the congress. Annie Custer and Carol shear-porter, who deserve your support. You have a great candidate for governor. Colin van Ostren, thank you. I know that Maggie at Elizabeth and I -- and Elizabeth and I have been out here, but I am hoping you will let people know what is at stake in the governor's race and sending these extraordinary women to the house.
448	Adjudicated	Pessimistic	For years, I’ve worked closely with the president for farmers in Iowa and across the country. We scrapped Obama and Biden’s punishing Waters of the United States rule, which would have regulated about 97 percent of land in Iowa — in some cases, even puddles. It would have been a nightmare for farmers. The president delivered on major trade deals with Japan and the United States-Mexico-Canada Agreement. And, he implemented the sale of E15 fuel year-round. That means more choices for you at the pump, and more jobs for farmers in the heartland. This is something the Obama-Biden administration failed to do in eight years. In fact, I can’t recall an administration more hostile to farmers than Obama-Biden, unless you count the Biden-Harris ticket.
91	Adjudicated	Optimistic	This is a beginning, because the message that we sent the world tonight is that it’s not okay to put donors before your community. The message that we sent tonight is that improved and expanded Medicare for all, healthcare for every single person in America is what we deserve as a nation. What we’ve proved tonight is sometimes the deep midnight and darkness that it feels in our political environment, that there is still hope for this nation. That is what you have given every person in this country. You have given this country hope. You have given this country proof that when you knock on your neighbor's door, when you come to them with love, when you let them know that no matter your stance you are there for them, that we can make change. What you have shown is that this nation is never beyond remedy. It is never beyond hope. It is never too broken to fix. We will be here and we are going to rock the world for the next two years. Every person in this room is responsible for change and we cannot finish it right now. This is the beginning. We have to dedicate ourselves each and every single day to this fight, because I can't do it alone.
332	Adjudicated	Pessimistic	This conference is not just about the Duke lacrosse case. It's about a kind of event that has taken on a central place in modern American culture: the legal case that creates a national community of attention, the case the public consumes every “fact” of with endless appetite for more. Cases like this typically combine elements of scandal, and celebrity, and other highly volatile social ingredients, race and sex perhaps chief among them. And having become one of America’s principal forms of shared public life, these cases highlight crucial problems of our culture -- problems of achieving justice in a media-saturated society, problems of fundamental fairness to individuals, and problems in the way the American public is informed and misinformed about the world we live in together.
226	Adjudicated	Optimistic	Some celebrate Christmas as the birthday of a great and good philosopher and teacher. Others of us believe in the divinity of the child born in Bethlehem, that he was and is the promised Prince of Peace. Yes, we've questioned why he who could perform miracles chose to come among us as a helpless babe, but maybe that was his first miracle, his first great lesson that we should learn to care for one another. Tonight, in millions of American homes, the glow of the Christmas tree is a reflection of the love Jesus taught us. Like the shepherds and wise men of that first Christmas, we Americans have always tried to follow a higher light, a star, if you will. At lonely campfire vigils along the frontier, in the darkest days of the Great Depression, through war and peace, the twin beacons of faith and freedom have brightened the American sky. At times our footsteps may have faltered, but trusting in God's help, we've never lost our way.
496	Adjudicated	Pessimistic	Ten days ago I had planned to speak to you again about a very important subject—energy. For the fifth time I would have described the urgency of the problem and laid out a series of legislative recommendations to the Congress. But as I was preparing to speak, I began to ask myself the same question that I now know has been troubling many of you. Why have we not been able to get together as a nation to resolve our serious energy problem?
467	Adjudicated	Optimistic	This is not a fireside chat on war. It is a talk on national security; because the nub of the whole purpose of your President is to keep you now, and your children later, and your grandchildren much later, out of a last-ditch war for the preservation of American independence, and all of the things that American independence means to you and to me and to ours. Tonight, in the presence of a world crisis, my mind goes back eight years to a night in the midst of a domestic crisis. It was a time when the wheels of American industry were grinding to a full stop, when the whole banking system of our country had ceased to function. I well remember that while I sat in my study in the White House, preparing to talk with the people of the United States, I had before my eyes the picture of all those Americans with whom I was talking. I saw the workmen in the mills, the mines, the factories, the girl behind the counter, the small shopkeeper, the farmer doing his spring plowing, the widows and the old men wondering about their life's savings. I tried to convey to the great mass of American people what the banking crisis meant to them in their daily lives.
85	Adjudicated	Optimistic	"We as public servants must set an example for the rest of the nation. It is hypocritical for the public official to admonish and exhort the people to uphold the common good if we are derelict in upholding the common good. More is required -- More is required of public officials than slogans and handshakes and press releases. More is required. We must hold ourselves strictly accountable. We must provide the people with a vision of the future. If we promise as public officials, we must deliver. If -- If we as public officials propose, we must produce. If we say to the American people, ""It is time for you to be sacrificial"" -- sacrifice. If the public official says that, we [public officials] must be the first to give. We must be. And again, if we make mistakes, we must be willing to admit them. We have to do that. What we have to do is strike a balance between the idea that government should do everything and the idea, the belief, that government ought to do nothing. Strike a balance. Let there be no illusions about the difficulty of forming this kind of a national community. It's tough, difficult, not easy. But a spirit of harmony will survive in America only if each of us remembers that we share a common destiny; if each of us remembers, when self-interest and bitterness seem to prevail, that we share a common destiny. I have confidence that we can form this kind of national community. I have confidence that the Democratic Party can lead the way. I have that confidence. We cannot improve on the system of government handed down to us by the founders of the Republic. There is no way to improve upon that. But what we can do is to find new ways to implement that system and realize our destiny."
387	Adjudicated	Pessimistic	An example of that vocal superiority is evident in a controversy now going on in Washington. And since I'm involved, I've been waiting to hear from the parents of young America. How far are they willing to go in giving to government their prerogatives as parents? Let me state the case as briefly and simply as I can. An organization of citizens, sincerely motivated and deeply concerned about the increase in illegitimate births and abortions involving girls well below the age of consent, sometime ago established a nationwide network of clinics to offer help to these girls and, hopefully, alleviate this situation. Now, again, let me say, I do not fault their intent. However, in their well-intentioned effort, these clinics have decided to provide advice and birth control drugs and devices to underage girls without the knowledge of their parents.
397	Adjudicated	Optimistic	"Yet, no doubt one of the most beautiful things -- as her eldest daughter and I discussed -- when you witness love and being loved the way we have by each our respectable mothers, you almost feel like you don't have the right to ask them to stay a day longer, when they are now in the arms of He who loved her most. For it is not fair to rob someone of that. Because if she was here, we'd still be on the receiving end. But from a chair, and quietly silent, the reflection -- and I know He reached down caressing her, and saying, ""I'm here all the while."" Sometimes just the human being needs simply that."
202	Adjudicated	Neutral	"We the people, in order to form a more perfect union."" Two hundred and twenty one years ago, in a hall that still stands across the street, a group of men gathered and, with these simple words, launched America's improbable experiment in democracy. Farmers and scholars, statesmen and patriots who had traveled across the ocean to escape tyranny and persecution finally made real their Declaration of Independence at a Philadelphia convention that lasted through the spring of 1787. The document they produced was eventually signed, but ultimately unfinished. It was stained by this nation's original sin of slavery, a question that divided the colonies and brought the convention to a stalemate until the founders chose to allow the slave trade to continue for at least 20 more years, and to leave any final resolution to future generations. Of course, the answer to the slavery question was already embedded within our Constitution -- a Constitution that had at is very core the ideal of equal citizenship under the law; a Constitution that promised its people liberty and justice, and a union that could be and should be perfected over time."
